,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
,0.000000 ,80.250339 ,30.569433 ,5.235201 ,0.506288 ,-0.559787 ,-0.448596 ,-0.114938 ,-0.011694 ,0.005768 ,0.002919 ,0.000507 ,-0.000020 ,-0.000035 ,-0.000009 ,-0.000000 ,0.000001 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,0.000000 
,0.000000 ,244.541403 ,120.818367 ,20.212018 ,2.959556 ,1.300266 ,0.128794 ,-0.156291 ,-0.079832 ,-0.015529 ,0.000640 ,0.001393 ,0.000424 ,0.000039 ,-0.000016 ,-0.000007 ,-0.000001 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,-0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,-0.000000 ,0.000000 
,0.000000 ,443.567852 ,356.867285 ,115.515340 ,10.314378 ,-0.942854 ,0.192801 ,0.158682 ,-0.019379 ,-0.028729 ,-0.008921 ,-0.000774 ,0.000451 ,0.000215 ,0.000039 ,-0.000002 ,-0.000003 ,-0.000001 ,-0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 
,0.000000 ,359.680237 ,578.716589 ,367.375160 ,102.211072 ,8.550384 ,-1.433381 ,-0.283721 ,0.030038 ,0.005872 ,-0.007793 ,-0.003835 ,-0.000636 ,0.000105 ,0.000089 ,0.000023 ,0.000001 ,-0.000001 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,-0.000000 ,0.000000 
,0.000000 ,114.561835 ,503.228472 ,595.578161 ,310.392207 ,78.120896 ,7.318493 ,-0.811370 ,-0.310310 ,-0.023083 ,0.002280 ,-0.001620 ,-0.001326 ,-0.000327 ,0.000013 ,0.000034 ,0.000011 ,0.000001 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 
,0.000000 ,-5.006635 ,285.087596 ,612.308941 ,535.147033 ,233.336009 ,53.669306 ,5.575905 ,-0.328699 ,-0.214137 ,-0.032303 ,-0.001297 ,-0.000290 ,-0.000397 ,-0.000132 ,-0.000003 ,0.000013 ,0.000005 ,0.000001 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,0.000000 
,0.000000 ,-18.657665 ,135.154791 ,471.567501 ,643.614446 ,437.635418 ,162.300989 ,34.539412 ,3.868036 ,-0.075469 ,-0.128378 ,-0.026218 ,-0.002332 ,-0.000092 ,-0.000095 ,-0.000044 ,-0.000003 ,0.000004 ,0.000002 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 
,0.000000 ,-2.040430 ,76.869427 ,311.646422 ,602.785500 ,603.732129 ,330.796449 ,106.513350 ,21.343481 ,2.542233 ,0.023130 ,-0.070779 ,-0.017962 ,-0.002219 ,-0.000091 ,-0.000007 ,-0.000009 ,-0.000000 ,0.000002 ,0.000001 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,0.000000 
,0.000000 ,10.855542 ,60.461792 ,203.518662 ,478.146774 ,659.860290 ,514.135867 ,233.719928 ,66.877248 ,12.879930 ,1.613553 ,0.049292 ,-0.037139 ,-0.011217 ,-0.001698 ,-0.000106 ,0.000008 ,0.000001 ,0.000001 ,0.000001 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000 
