,0.000000 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 
,0.000000 ,1666.332442 ,1702.045283 ,1673.160603 ,1667.192935 ,1663.860124 ,1666.589664 ,1667.322713 ,1667.655593 ,1667.650205 ,1667.627337 ,1667.621932 ,1667.621093 ,1667.621198 ,1667.621292 ,1667.621311 ,1667.621309 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 
,0.000000 ,1638.597531 ,1763.244289 ,1699.735167 ,1674.108388 ,1670.151314 ,1667.106673 ,1666.988609 ,1667.435099 ,1667.599841 ,1667.630053 ,1667.625774 ,1667.622061 ,1667.621264 ,1667.621250 ,1667.621294 ,1667.621308 ,1667.621309 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 
,0.000000 ,1505.506456 ,2000.676224 ,1821.610859 ,1680.444487 ,1664.719399 ,1668.949247 ,1667.771260 ,1667.479809 ,1667.539161 ,1667.603198 ,1667.622281 ,1667.623065 ,1667.621820 ,1667.621350 ,1667.621288 ,1667.621299 ,1667.621306 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 
,0.000000 ,1171.440217 ,2154.019907 ,2157.321033 ,1820.162208 ,1674.559035 ,1663.463111 ,1667.307645 ,1667.771380 ,1667.600513 ,1667.592903 ,1667.612852 ,1667.620680 ,1667.621835 ,1667.621550 ,1667.621351 ,1667.621306 ,1667.621305 ,1667.621307 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 
,0.000000 ,817.573478 ,1938.047414 ,2408.930827 ,2146.560436 ,1791.674935 ,1674.292424 ,1664.546846 ,1667.053563 ,1667.628191 ,1667.626001 ,1667.613565 ,1667.617715 ,1667.620829 ,1667.621463 ,1667.621405 ,1667.621330 ,1667.621308 ,1667.621306 ,1667.621307 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 
,0.000000 ,590.193498 ,1549.601227 ,2354.622935 ,2468.661266 ,2062.173448 ,1757.511894 ,1673.071105 ,1665.973595 ,1667.148427 ,1667.580383 ,1667.623213 ,1667.619752 ,1667.620045 ,1667.621052 ,1667.621355 ,1667.621352 ,1667.621321 ,1667.621309 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 
,0.000000 ,478.975469 ,1204.938682 ,2072.502674 ,2591.715977 ,2399.930629 ,1960.743344 ,1727.224789 ,1671.918342 ,1666.784175 ,1667.316528 ,1667.578583 ,1667.619485 ,1667.621156 ,1667.620972 ,1667.621201 ,1667.621315 ,1667.621323 ,1667.621313 ,1667.621309 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 
,0.000000 ,421.465275 ,971.682023 ,1734.554179 ,2478.584719 ,2650.753675 ,2266.826570 ,1868.659478 ,1705.241653 ,1670.720465 ,1667.243749 ,1667.436145 ,1667.588644 ,1667.618731 ,1667.621317 ,1667.621266 ,1667.621286 ,1667.621313 ,1667.621315 ,1667.621310 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 
,0.000000 ,380.333523 ,828.850641 ,1447.539777 ,2218.756322 ,2711.346925 ,2579.541149 ,2115.877611 ,1797.793763 ,1690.549246 ,1669.746142 ,1667.472498 ,1667.514914 ,1667.598947 ,1667.618949 ,1667.621291 ,1667.621326 ,1667.621307 ,1667.621311 ,1667.621311 ,1667.621309 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 ,1667.621308 
